date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:39:26	1376/1376	---M--	200	added ('OK')	image/png	etag:%22560-4e3b3dfc64a66%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/default/sprite_prev.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/default/sprite_prev.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:27	1537/1537	---M--	200	added ('OK')	image/png	etag:%22601-4e3b3dfbf320f%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/default/default_thumb.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/default/default_thumb.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:27	63928/63928	---M--	200	added ('OK')	image/png	etag:%22f9b8-4e3b3c95f3253%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/life.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/life.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/style.css)
18:39:28	6331/6331	---M--	200	added ('OK')	image/gif	etag:%2218bb-4e3b3dfc00cc0%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/default/loader.gif	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/default/loader.gif	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:28	4099/4099	---M--	200	added ('OK')	image/png	etag:%221003-4e3b3dff08f84%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/light_rounded/sprite.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/light_rounded/sprite.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:28	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-4e3b3dfe92101%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/light_rounded/btnNext.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/light_rounded/btnNext.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:28	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-4e3b3dfe93888%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/light_rounded/btnPrevious.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/light_rounded/btnPrevious.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:28	130/130	---M--	200	added ('OK')	image/png	etag:%2282-4e3b3df69e467%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/dark_rounded/contentPattern.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/dark_rounded/contentPattern.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:29	4076/4076	---M--	200	added ('OK')	image/png	etag:%22fec-4e3b3df71cfce%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/dark_rounded/sprite.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/dark_rounded/sprite.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:29	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-4e3b3df66a451%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/dark_rounded/btnNext.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/dark_rounded/btnNext.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:29	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-4e3b3df66c762%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/dark_rounded/btnPrevious.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/dark_rounded/btnPrevious.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:30	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-4e3b3df6d6e95%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/dark_rounded/loader.gif	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/dark_rounded/loader.gif	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:30	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-4e3b3df8511ed%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/dark_square/loader.gif	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/dark_square/loader.gif	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:30	3507/3507	---M--	200	added ('OK')	image/png	etag:%22db3-4e3b3df8636cf%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/dark_square/sprite.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/dark_square/sprite.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:30	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-4e3b3df7ec097%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/dark_square/btnNext.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/dark_square/btnNext.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:30	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-4e3b3df7ebcb3%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/dark_square/btnPrevious.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/dark_square/btnPrevious.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:31	3507/3507	---M--	200	added ('OK')	image/png	etag:%22db3-4e3b3e0004757%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/light_square/sprite.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/light_square/sprite.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:31	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-4e3b3dff8d8bf%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/light_square/btnNext.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/light_square/btnNext.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:31	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-4e3b3dff8ec51%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/light_square/btnPrevious.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/light_square/btnPrevious.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:32	142/142	---M--	200	added ('OK')	image/png	etag:%228e-4e3b3dfd9618d%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/facebook/contentPatternTop.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/facebook/contentPatternTop.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:32	4227/4227	---M--	200	added ('OK')	image/png	etag:%221083-4e3b3dfe0b8a0%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/facebook/sprite.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/facebook/sprite.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:32	137/137	---M--	200	added ('OK')	image/png	etag:%2289-4e3b3dfd62d20%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/facebook/contentPatternLeft.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/facebook/contentPatternLeft.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:32	136/136	---M--	200	added ('OK')	image/png	etag:%2288-4e3b3dfd97130%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/facebook/contentPatternRight.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/facebook/contentPatternRight.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:33	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-4e3b3dfdc91fb%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/facebook/loader.gif	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/facebook/loader.gif	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:33	845/845	---M--	200	added ('OK')	image/png	etag:%2234d-4e3b3dfd31fdb%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/facebook/btnNext.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/facebook/btnNext.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:33	828/828	---M--	200	added ('OK')	image/png	etag:%2233c-4e3b3dfd30097%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/facebook/btnPrevious.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/facebook/btnPrevious.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:33	142/142	---M--	200	added ('OK')	image/png	etag:%228e-4e3b3dfd62579%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/facebook/contentPatternBottom.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/facebook/contentPatternBottom.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:34	227/227	---M--	200	added ('OK')	image/gif	etag:%22e3-4e3b3dfdc5f3d%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/facebook/default_thumbnail.gif	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/facebook/default_thumbnail.gif	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:34	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-4e3b3dfec7c7e%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/light_rounded/loader.gif	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/prettyPhoto/light_rounded/loader.gif	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/prettyPhoto.css)
18:39:35	1737/1737	---M--	200	added ('OK')	image/gif	etag:%226c9-4e3b3c960bcd1%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/loading.gif	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/loading.gif	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/nivo-slider.css)
18:39:35	211656/211656	---M--	200	added ('OK')	image/png	etag:%2233ac8-4e3b3c95d9c02%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/header.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/header.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/style.css)
18:39:35	1281/1281	---M--	200	added ('OK')	image/png	etag:%22501-4e3b3c94ec2ec%22	http://www.timoradventures.com.au/wp-content/themes/timor/images/bullets.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/themes/timor/images/bullets.png	(from http://www.timoradventures.com.au/wp-content/themes/timor/scripts/nivo-slider.css)
18:39:35	2440/2440	---M-Z	200	added ('OK')	text/css	etag:%22988-57a82b161dd3c%22	http://www.timoradventures.com.au/wp-content/plugins/easy-table/css/easy-table.css	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/plugins/easy-table/css/easy-table.css	(from http://www.timoradventures.com.au/wp-content/plugins/easy-table/themes/default/style.css?ver=1.8)
18:39:37	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2010:39:36%20GMT	http://www.timoradventures.com.au/c	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/c	(from https://connect.facebook.net/en_US/fbevents.js)
18:39:39	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2010:39:38%20GMT	http://www.timoradventures.com.au/b	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/b	(from https://connect.facebook.net/en_US/fbevents.js)
18:39:39	24265/24265	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Jan%202023%2010:39:38%20GMT	http://www.timoradventures.com.au/commando-track-reports/	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/commando-track-reports/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
18:39:41	25674/25674	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Jan%202023%2010:39:40%20GMT	http://www.timoradventures.com.au/batuguade-races/	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/batuguade-races/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
18:39:41	22768/22768	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Jan%202023%2010:39:40%20GMT	http://www.timoradventures.com.au/POST	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/POST	(from https://connect.facebook.net/en_US/fbevents.js)
18:39:42	5900/5900	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2010:39:42%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/47	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/47.json	(from http://www.timoradventures.com.au/tours/)
18:39:44	2394/2394	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2010:39:43%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Ftours%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embed1201.json	(from http://www.timoradventures.com.au/tours/)
18:39:44	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2010:39:43%20GMT	http://www.timoradventures.com.au/?p=47	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/indexcb30.html	(from http://www.timoradventures.com.au/tours/)
18:39:45	2464/2464	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2010:39:44%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Ftours%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embedc601	(from http://www.timoradventures.com.au/tours/)
18:39:49	26441/26441	---M--	200	added ('OK')	image/png	etag:%226749-4e3b3ca8fb947%22	http://www.timoradventures.com.au/wp-content/uploads/2010/02/hills-are-alive-300x169.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2010/02/hills-are-alive-300x169.png	(from http://www.timoradventures.com.au/tours/)
18:39:52	38703/38703	---M--	200	added ('OK')	image/png	etag:%22972f-4e3b3ca658ba2%22	http://www.timoradventures.com.au/wp-content/uploads/2010/02/Bikes-at-the-Pousada-300x199.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2010/02/Bikes-at-the-Pousada-300x199.png	(from http://www.timoradventures.com.au/tours/)
18:39:54	2469/2469	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2010:39:53%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Four-tours-since-2009%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embedb1e1.json	(from http://www.timoradventures.com.au/our-tours-since-2009/)
18:39:54	14888/14888	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2010:39:50%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/15757	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/15757.json	(from http://www.timoradventures.com.au/our-tours-since-2009/)
18:39:56	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2010:39:55%20GMT	http://www.timoradventures.com.au/?p=15757	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/indexb8b4.html	(from http://www.timoradventures.com.au/our-tours-since-2009/)
18:39:56	2539/2539	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2010:39:55%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Four-tours-since-2009%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embedfe31	(from http://www.timoradventures.com.au/our-tours-since-2009/)
18:39:57	33521/33521	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Jan%202023%2010:39:57%20GMT	http://www.timoradventures.com.au/1942commandotrack/	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/1942commandotrack/index.html	(from http://www.timoradventures.com.au/our-tours-since-2009/)
